Productgroep_oms,Productgroepcode,Productcode,Controlegetal,Product_omschrijving,Fabrikantnaam,Code_nonactief,Hoeveelheid,Meeteenheid,Eetbaar_gedeelte,Vertrouwelijk_code,Commentaarregel,_01001,_01002,_02002,_02003,_02004,_03001,_03002,_03004,_03006,_03008,_03009,_03010,_03011,_03012,_03013,_03014,_03015,_03016,_03017,_03018,_03019,_03020,_03021,_03022,_03023,_03024,_03025,_03026,_03027,_03028,_03029,_03030,_03031,_03032,_03033,_03034,_03035,_03036,_03037,_03038,_03039,_03040,_03041,_03042,_03043,_03044,_03045,_03046,_03047,_03048,_03049,_03052,_03053,_03054,_03055,_03057,_03058,_03059,_03060,_03061,_03062,_03063,_03064,_03065,_03067,_03068,_03069,_03070,_03071,_03072,_03073,_03074,_03075,_03076,_03077,_03089,_03090,_03100,_03102,_03103,_03104,_03105,_03106,_03107,_03108,_03109,_03110,_03111,_03112,_03113,_03114,_03115,_03116,_03117,_03120,_03121,_03122,_03123,_03124,_03125,_03126,_03127,_03128,_03129,_03130,_03131,_03133,_03134,_03135,_03136,_03138,_03139,_03140,_03141,_03142,_04001,_05001,_05002,_05010,_05011,_06001,_07001,_08001,_09001,_09002,_09003,_09004,_09005,_09006,_09007,_09008,_09009,_11001,_11002,_11003,_11005,_11006,_11007,_11008,_11009,_11011,_11012,_11020,_11021,_11022,_11023,_11024,_11027,_11028,_10001,_10002,_11010,_11014,_10003,_05003,_05005,_05006,_05008,_05009,_11015,_11016,_11017,_11018,_12001,_02001,_13006,_05012,_05013,_05014,_05015,_11025,_11026,_11013,_11019
Melk en melkproducten,13,2256,48,Yoghurtdrank Yomild drink vruchten,,N,100,g,1,N,"Per 100g. gem van aardbei, limoen, kiwi",      68,     288,     3.0,     0.0,     3.0,     1.0,     0.9,     0.6,     0.3,     0.0,     0.0,,     0.5,     0.3,     0.3,     0.6,,     0.0,     1.4,,     0.3,    13.9,     1.0,     0.1,     1.5,    30.7,     1.8,     0.4,,     0.9,    10.9,    25.5,     2.6,     1.8,     0.7,     0.2,,     0.2,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,     0.0,     0.0,     0.0,     0.0,     1.6,     0.0,     0.0,,     0.0,     0.0,     0.0,,     4.6,     0.0,     0.4,     1.8,     0.0,,     0.4,     0.0,     2.1,,    24.9,     0.0,     0.6,,,,     0.0,,     0.3,     0.3,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.1,     0.0,     0.0,     0.4,     0.4,     2.0,     0.6,,,,,,,,,     0.0,,,     0.0,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.01,    0.00,    0.00,     4.0,    11.3,    11.3,     0.0,     0.0,     1.0,    84.0,     0.0,     100,      80,     0.1,     0.0,     0.1,      50,     136,      12,    0.29,      13,      15,       9,    0.03,    0.16,   0.030,    0.28,     0.0,       1,     7.3,,,,,,      14,     7.3,       1,    0.02,     2.5,     0.1,     1.4,,,,,,,,,,,,,,,,,,,,
Melk en melkproducten,13,2257,52,Drinkontbijt Goede Morgen original,,N,100,g,1,N,"Per 100g. Verrijkt met:  Calcium, Vitamine B1.",      68,     288,     3.0,     0.0,     3.0,     0.8,     0.8,     0.5,     0.2,     0.0,     0.0,,     0.5,     0.3,     0.3,     0.6,,     0.0,     1.4,,     0.3,    13.9,     1.0,     0.1,     1.5,    30.7,     1.8,     0.4,,     0.9,    10.9,    25.5,     2.6,     1.8,     0.7,     0.2,,     0.2,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,     0.0,     0.0,     0.0,     0.0,     1.6,     0.0,     0.0,,     0.0,     0.0,     0.0,,     4.6,     0.0,     0.4,     1.8,     0.0,,     0.4,     0.0,     2.1,,    24.9,     0.0,     0.6,,,,     0.0,,     0.3,     0.3,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.1,     0.0,     0.0,     0.4,     0.4,     2.0,     0.6,,,,,,,,,     0.0,,,     0.0,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.01,    0.00,    0.00,     3.6,    11.7,    10.4,     1.3,     0.0,     1.1,    81.0,     0.0,     112,      69,     0.0,     0.0,     0.0,      46,     118,      10,    0.29,,,,    0.02,    0.12,   0.030,    0.22,     0.0,       1,     6.2,,,,,,,     6.2,,,     0.0,     0.0,     7.0,,,,,,,,,,,,,,,,,,,,
Melk en melkproducten,13,2258,56,Actimel,,N,100,g,1,N,"Per 100g. gem van naturel, aardbei en multifruit",      71,     300,     2.7,     0.0,     2.7,     1.5,     1.4,     0.9,     0.4,     0.0,     0.0,,     0.5,     0.3,     0.3,     0.6,,     0.0,     1.4,,     0.3,    13.9,     1.0,     0.1,     1.5,    30.7,     1.8,     0.4,,     0.9,    10.9,    25.5,     2.6,     1.8,     0.7,     0.2,,     0.2,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,     0.0,     0.0,     0.0,     0.0,     1.6,     0.0,     0.0,,     0.0,     0.0,     0.0,,     4.6,     0.0,     0.4,     1.8,     0.0,,     0.4,     0.0,     2.1,,    24.9,     0.0,     0.6,,,,     0.0,,     0.3,     0.3,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.1,     0.0,     0.0,     0.4,     0.4,     2.0,     0.6,,,,,,,,,     0.0,,,     0.0,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.01,    0.00,    0.00,     5.3,    11.6,    11.5,     0.1,     0.0,     0.0,    85.0,     0.0,     110,     115,     0.1,     0.0,     0.1,      40,     167,      14,    0.45,      15,      17,       8,    0.03,    0.17,   0.030,    0.51,     0.0,       2,     6.9,       0,,,       0,,      16,     6.9,       1,    0.01,     0.0,     0.1,     1.4,,,,,,,,,,,,,,,,,,,,
Sojaproducten en vegetarische producten,14,2260,25,Melk soja- Choco Fresh,Alpro,N,100,g,1,N,"Per 100g. Verrijkt met:  Calcium, Kalium, Vitamine B2, Vitamine B12, Vitamine E totaal.",      82,     345,     3.8,     3.8,     0.0,     2.4,     2.2,     0.6,     0.6,     1.1,     1.0,,,,     0.0,     0.0,,,     0.0,,,     0.1,     0.0,     0.0,     0.0,    10.9,     0.1,     0.0,,     0.1,     3.9,    22.8,     0.0,,     6.0,,,     0.4,     0.3,     0.0,     0.0,     0.0,     0.1,,     0.5,     0.0,,     0.0,     0.0,,     0.0,    54.4,     0.2,     0.0,,,     0.3,     0.0,,     2.1,     0.0,     0.0,     0.1,,,,,,,    21.0,,     2.2,,,,,,,,,,     0.0,     0.0,,,,,     0.0,,     0.4,     0.0,,,,,,,,,,,,,,     0.0,,     0.0,     0.0,     0.0,     0.0,     0.1,     1.0,    0.13,    0.00,    0.00,     0.0,    10.7,     9.1,     1.6,     0.0,     1.2,    81.0,     0.0,     140,      92,     1.0,     0.0,     1.0,      60,     118,      51,    0.32,       0,       2,       9,    0.02,    0.24,   0.006,    0.50,     0.0,       0,    14.0,,,,,,       1,    14.0,,,     1.5,     0.1,,,,     0.0,,,,,,,,,,,,,,,,,
Sojaproducten en vegetarische producten,14,2261,29,Melk soja- Groeidrink,Alpro,N,100,g,1,N,"Per 100g. Verrijkt met:  Calcium, IJzer totaal, Kalium, Vitamine B1, Vitamine B2, Vitamine B12, Vitamine D totaal, Vitamine E totaal, Vitamine C.",      63,     264,     2.6,     2.6,     0.0,     2.3,     2.1,     0.4,     0.5,     1.3,     1.2,,,,     0.0,     0.0,,,     0.0,,,     0.1,     0.0,     0.0,     0.0,    10.9,     0.1,     0.0,,     0.1,     3.9,    22.8,     0.0,,     6.0,,,     0.4,     0.3,     0.0,     0.0,     0.0,     0.1,,     0.5,     0.0,,     0.0,     0.0,,     0.0,    54.4,     0.2,     0.0,,,     0.3,     0.0,,     2.1,     0.0,     0.0,     0.1,,,,,,,    21.0,,     2.2,,,,,,,,,,     0.0,     0.0,,,,,     0.0,,     0.4,     0.0,,,,,,,,,,,,,,     0.0,,     0.0,     0.0,     0.0,     0.0,     0.2,     1.2,    0.15,    0.00,    0.00,     0.0,     7.7,     2.8,     4.9,     0.0,     0.5,    86.0,     0.0,     100,      60,     1.4,     0.0,     1.4,      10,      86,      10,    0.32,,       2,       9,    0.10,    0.20,   0.006,    0.13,     1.3,       8,     5.0,,,,,,       1,     5.0,,,     0.8,     0.1,,,,     0.0,,,,,,,,,,,,,,,,,
Sojaproducten en vegetarische producten,14,2262,34,Cuisine,Alpro,N,100,g,1,N,Per 100g,     168,     693,     2.0,     2.0,     0.0,    17.0,    16.3,     2.0,     3.9,    10.4,    10.4,,,,     0.0,     0.0,,,     0.0,,,     0.1,     0.0,     0.0,     0.0,    10.9,     0.1,     0.0,,     0.1,     3.9,    22.8,     0.0,,     6.0,,,     0.4,     0.3,     0.0,     0.0,     0.0,     0.1,,     0.5,     0.0,,     0.0,     0.0,,     0.0,    54.4,     0.2,     0.0,,,     0.3,     0.0,,     2.1,     0.0,     0.0,     0.1,,,,,,,    21.0,,     2.2,,,,,,,,,,     0.0,     0.0,,,,,     0.0,,     0.4,     0.0,,,,,,,,,,,,,,     0.0,,     0.0,     0.0,     0.0,     0.1,     0.0,    10.4,    0.00,    0.02,    0.00,     0.0,     1.5,     1.5,     0.0,     0.0,     0.6,    78.0,     0.0,      11,      19,     0.2,     0.0,     0.2,      50,      54,      26,    0.10,       0,       3,      15,    0.04,    0.01,   0.020,    0.00,     0.0,       0,    11.0,,,,,,       1,    11.0,       1,    0.06,     4.7,     0.1,,,,     0.0,,,,,,,,,,,,,,,,,
Kaas,11,2264,42,Kaas 10+,,N,100,g,1,N,Per 100g. milner xtraslimm,     183,     770,    31.8,     0.0,    31.8,     6.2,     5.8,     4.2,     1.3,     0.2,     0.1,,     3.8,     2.8,     1.6,     3.2,,,     4.1,,     0.3,    11.8,     1.1,     0.0,     1.1,    30.6,     2.0,     0.4,,     0.5,     9.9,    19.4,     2.5,     1.9,     1.4,     0.3,,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,     0.1,     0.0,,     0.0,     0.0,,     0.0,     1.7,     0.0,     0.0,,     0.0,     0.0,     0.0,,     2.1,,     0.4,     2.0,     0.0,,     0.0,,,,    18.8,,     0.6,,,,,,     0.3,     0.3,,,     0.0,     0.0,,,,     0.0,     0.0,     3.7,     0.0,     2.0,     0.6,,,,,,,,,,,,,     0.2,,     0.0,     0.0,     0.0,     0.2,     0.1,     0.1,    0.08,    0.00,    0.00,    20.0,     0.0,     0.0,     0.0,     0.0,     0.0,    58.0,     0.0,    1100,     680,     0.1,     0.0,     0.1,     850,     120,      40,    5.00,      26,      28,      12,    0.01,    0.30,   0.040,    2.00,     0.0,       0,    28.0,       0,       1,       0,       0,       0,      60,    28.0,      14,    0.10,     0.1,     0.1,    30.0,,,,,,,,,,,,,,,,,      11,       1,,
Melk en melkproducten,13,2265,47,Yakult light,,N,100,g,1,N,"Per 100g. bevat 2,9 g polyolen; bevat 0,6 g organische zuren. Verrijkt met:  Voedingsvezel totaal.",      59,     251,     1.4,     0.0,     1.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,     0.5,     0.3,     0.3,     0.6,,     0.0,     1.4,,     0.3,    13.9,     1.0,     0.1,     1.5,    30.7,     1.8,     0.4,,     0.9,    10.9,    25.5,     2.6,     1.8,     0.7,     0.2,,     0.2,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,     0.0,     0.0,     0.0,     0.0,     1.6,     0.0,     0.0,,     0.0,     0.0,     0.0,,     4.6,     0.0,     0.4,     1.8,     0.0,,     0.4,     0.0,     2.1,,    24.9,     0.0,     0.6,,,,     0.0,,     0.3,     0.3,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.1,     0.0,     0.0,     0.4,     0.4,     2.0,     0.6,,,,,,,,,     0.0,,,     0.0,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,    10.2,     5.6,     4.6,     2.9,     1.8,    83.6,     0.0,      43,      33,sp,     0.0,     0.0,      20,      51,       4,    0.14,,,,sp,    0.06,   0.015,sp,,       0,     2.0,,,,,,,     2.0,       1,sp,,,     1.4,     1.9,     1.9,     1.6,sp,sp,,,,,,,     0.6,,,,,,,,
"Suiker, snoep, zoet beleg en zoete sauzen",20,2266,51,Chocolade witte,,N,100,g,1,N,Per 100g,     553,    2309,     6.5,     3.6,     2.8,    32.7,    31.3,    20.0,    10.1,     0.9,     0.9,,     0.7,     0.4,     0.2,     0.4,,     0.0,     0.5,     0.0,     0.0,     1.9,     0.2,     0.0,     0.2,    26.6,     0.4,     0.0,,     0.3,    31.6,    31.5,     0.0,     0.0,     0.0,     0.0,     0.3,     0.7,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,,     0.0,     0.0,     0.0,     0.0,     2.9,     0.0,     0.0,,     0.0,     0.0,     0.0,,     1.0,     0.0,     0.0,     0.3,     0.0,,     0.1,     0.0,     0.0,,    32.1,     0.0,     0.3,,,,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.1,     0.1,     0.0,     0.0,,,,,,,,,     0.0,,,     0.0,     0.1,     0.3,     0.0,     0.0,     0.0,     0.1,     0.0,     0.9,    0.00,    0.00,    0.00,    23.0,    58.3,    58.0,     0.0,     0.0,     0.0,     1.0,     0.0,     260,     280,     0.2,     0.0,     0.2,     116,     409,      28,    1.00,      75,      83,      44,    0.06,    0.43,   0.061,    0.67,     0.1,       1,     7.4,       5,      18,       1,       1,       0,      79,     7.4,       8,    0.01,     1.2,     0.6,     5.0,     0.1,     0.0,    11.4,     0.0,    46.8,     0.5,     0.0,     6.2,     0.2,     1.6,     1.3,,,,,,,,,
Melk en melkproducten,13,2267,55,Vla magere m zoetstof,Optimel,N,100,g,1,N,"Per 100g. Verrijkt met:  Vitamine B2, Vitamine B6 totaal.",      52,     219,     3.6,     0.0,     3.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     0.0,     8.7,     4.4,     4.3,     0.0,     1.1,    87.0,     0.0,     114,      85,     0.2,     0.0,     0.2,      55,     156,      13,    0.38,       0,       0,sp,    0.03,    0.37,   0.432,    0.30,     0.0,       2,     3.6,,,,,,       0,     3.6,       1,    0.01,     0.0,     0.1,     2.5,,,,,,,,,,,,,,,,,,,,
Melk en melkproducten,13,2268,60,Creme fraiche halfvol,,N,100,g,1,N,Per 100g,     165,     683,     3.0,     0.0,     3.0,    15.0,    14.1,     8.6,     3.6,     0.4,     0.2,,     0.5,     0.3,     0.1,     0.2,,     0.0,     3.0,,     0.2,    18.4,     0.6,,     1.1,    25.1,     3.0,     3.9,,     1.4,    10.3,    21.1,     2.6,     0.6,     0.5,     0.3,,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.1,     0.0,,,     0.0,     0.0,     0.0,     1.4,     0.0,     0.0,,     0.0,     0.0,     0.0,,     6.5,     0.0,     3.9,     3.0,     0.0,,     4.7,,,,    18.9,,     2.5,,,,     0.0,,     0.3,     0.3,     0.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     2.3,,,     0.6,,,,,,,,,,,,,,,,,,     0.9,     0.1,     0.2,    0.07,    0.00,    0.00,    49.5,     4.5,     4.5,     0.0,     0.0,     0.0,    77.0,     0.0,     101,      75,     0.0,     0.0,     0.0,      46,     126,      10,    0.32,     354,     383,     179,    0.03,    0.15,   0.030,    0.31,     0.4,       2,     4.6,,,,,,     368,     4.6,       1,    0.01,     0.4,     0.1,     1.7,,,,,,,,,,,,,,,,,,,,
Melk en melkproducten,13,2269,64,Pudding light,,N,100,g,1,N,"Per 100g. mona; gem van aardbeienpudding m frambozensaus, vanille pudding m aardbeiensaus",      83,     350,     3.5,     0.0,     3.5,     1.2,     1.1,     0.8,     0.3,     0.0,     0.0,,     3.3,     2.5,     1.4,     2.9,,     0.0,     3.8,,     0.3,    11.5,     1.0,     0.0,     1.3,    29.6,     1.6,     0.0,,     0.8,    10.6,    22.1,     1.5,     1.5,     1.4,     0.2,,     0.0,     0.0,     0.1,     0.3,     0.0,     0.0,     0.0,     0.1,     0.0,,     0.0,     0.0,     0.0,     0.0,     1.9,     0.1,     0.0,,     0.0,     0.0,     0.0,,     2.4,     0.0,     0.0,     1.6,     0.0,,     0.3,     0.0,     1.3,,    21.2,     0.0,     1.0,,,,     0.0,,     0.3,     0.3,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.1,     0.0,     0.0,     3.1,     0.0,     2.0,     0.6,,,,,,,,,     0.0,,,     0.0,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    0.02,    0.00,    0.00,     4.0,    14.5,     7.6,     6.9,     0.0,     0.0,    80.0,     0.0,     104,      92,     0.3,     0.0,     0.3,      79,     134,      10,    0.90,      45,      79,     204,    0.03,    0.17,   0.030,    0.27,     0.0,       1,     0.4,,,,,,      62,     0.4,,,     0.1,     0.1,     2.5,,,,,,,,,,,,,,,,,,,,
Melk en melkproducten,13,2270,28,Mousse chocolade- light,,N,100,g,1,N,Per 100g. mona,     123,     517,     4.5,     0.9,     3.6,     5.0,     4.6,     4.3,     0.3,     0.0,     0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0.0,     0.0,     0.0,    0.00,    0.00,    0.00,     1.3,    15.0,     0.2,    14.8,     0.0,     0.0,    75.0,     0.0,      85,      55,     0.2,     0.0,     0.2,      82,     180,      19,    0.54,       3,       3,       2,    0.04,    0.08,   0.020,    0.16,     0.0,       1,    27.9,,,,,,       3,    27.9,      12,    0.43,     0.0,     0.1,     6.0,,,,,,,,,,,,,,,,,,,,
Graanproducten en bindmiddelen,8,2271,32,Pasta glutenvrij rauw,,N,100,g,1,N,Per 100g,     352,    1491,     8.0,     8.0,     0.0,     1.5,     1.0,     1.0,     0.0,     0.0,     0.0,,,,,,,,,,,,,,,    18.8,,,,,     0.7,    15.2,,,     4.3,,,     0.7,,,,,,,,,,,,,,    60.2,,,,,,,,,,,,,,,,,,    15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0.0,     0.0,     0.6,    0.04,    0.00,    0.00,     0.0,    75.0,     2.0,    73.0,     0.0,     3.0,    12.0,     0.0,,,,,,      40,,,,,,,,,,,,,,,,,,,,,,,,,     0.6,,,,,,,,,,,,,,,,,,,,
Gebak en koek,7,2272,47,Taartbodem van biscuitdeeg,,N,100,g,1,N,Per 100g,     273,    1153,     8.0,     2.3,     5.7,     4.3,     3.5,     1.4,     1.7,     0.4,     0.3,     0.0,     0.0,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.3,     0.1,     0.0,     0.1,    28.0,     3.0,     0.0,     0.0,     0.2,     9.5,    42.5,     0.0,     1.5,     0.3,     0.0,     0.0,     0.1,     1.8,     0.1,     0.0,     0.3,     0.4,     0.0,     0.1,     0.5,     0.0,     0.0,     0.0,     0.0,     0.0,     9.6,     0.1,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     2.0,     0.0,     0.0,     1.6,     0.0,     0.0,     0.4,     0.0,     0.0,     0.0,    42.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.6,     0.0,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     2.6,     0.0,     0.0,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.3,    0.01,    0.01,    0.00,   171.4,    50.2,    31.1,    19.1,     0.0,     0.7,    36.8,     0.0,      35,     135,     1.4,     0.0,     1.4,     190,      95,      11,    0.89,      99,      99,       0,    0.04,    0.17,   0.075,    0.71,     0.7,       0,    31.4,       0,     174,      85,       0,       0,      99,    31.4,      10,    0.07,     2.0,     0.2,    23.2,     0.0,     0.0,     0.0,     0.0,    30.8,     1.9,     0.1,     0.7,     0.0,     0.4,,,,,,,,,,
