Productgroep_oms,Productgroepcode,Productcode,Controlegetal,Product_omschrijving,Fabrikantnaam,Code_nonactief,Hoeveelheid,Meeteenheid,Eetbaar_gedeelte,Vertrouwelijk_code,Commentaarregel,_01001,_01002,_02001,_02002,_02003,_02004,_03001,_03002,_03004,_03006,_03008,_03009,_03010,_03011,_03012,_03013,_03014,_03015,_03016,_03017,_03018,_03019,_03020,_03021,_03022,_03023,_03024,_03025,_03026,_03027,_03028,_03029,_03030,_03031,_03033,_03034,_03035,_03036,_03037,_03038,_03039,_03040,_03041,_03042,_03043,_03044,_03045,_03046,_03047,_03048,_03049,_03052,_03053,_03054,_03055,_03057,_03058,_03059,_03060,_03061,_03062,_03065,_03089,_03090,_03103,_03104,_03105,_03106,_03107,_03108,_03109,_03113,_03114,_03115,_03116,_03131,_03133,_03134,_03135,_03136,_03138,_03139,_03140,_03141,_03142,_04001,_05001,_05002,_05003,_05005,_05006,_05008,_05009,_05010,_05011,_05012,_05013,_05014,_05015,_06001,_07001,_08001,_09001,_09002,_09003,_09004,_09005,_09006,_09007,_09008,_09009,_10001,_10002,_10003,_11001,_11002,_11003,_11005,_11006,_11007,_11008,_11009,_11010,_11011,_11012,_11013,_11014,_11015,_11016,_11017,_11018,_11019,_11020,_11021,_11022,_11023,_11024,_11027,_11028,_11035,_11036,_11038,_12001,_13006,FoodGroup,EnglishName
Brood,3,2786,68,Brood tarwe/volkoren- m pompoenpitten,,N,100,g,1,N,Per 100g. pompoenpitten in en op het brood,254,1067,2.2,13.9,13.9,0.0,5.5,5.1,1.0,1.6,2.5,2.2,,0.0,0.0,sp,sp,,0.0,sp,,0.0,0.1,0.0,0.0,sp,12.8,0.2,0.0,,sp,5.3,30.7,0.1,4.9,0.0,,0.4,0.3,0.0,0.0,sp,0.0,sp,0.2,0.0,,0.0,0.0,0.0,0.0,43.7,sp,sp,,0.0,0.0,0.0,,0.7,0.0,sp,0.0,,0.0,0.0,0.0,0.0,0.0,sp,0.0,sp,0.0,0.0,,,sp,0.0,0.0,0.0,0.3,2.2,0.25,0.00,0.00,0.8,33.3,1.9,0.1,0.1,sp,1.5,0.2,31.4,0.0,,,,,7.8,37.3,0.0,36,222,2.3,0.0,2.3,490,232,83,1.52,7,0.28,66.3,0,0,0,0.11,0.07,0.087,0.00,0.0,0.1,0,52.4,,1.7,0.1,0.0,0.2,0.0,,0,31,,0,,0,52.4,,,,2.2,,Bread,Bread brown/wholemeal w pumpkin seeds
Brood,3,2787,72,Brood tarwe/volkoren- m zonnebloempitten,,N,100,g,1,N,Per 100g. zonnebloempitten in en op het brood,272,1142,2.0,12.5,12.5,0.0,6.7,6.3,1.0,1.7,3.5,3.0,,0.0,0.0,sp,sp,,0.0,0.5,,0.0,0.3,0.0,0.0,sp,9.4,0.2,0.0,,sp,4.3,27.1,0.1,7.9,0.0,,0.3,0.1,sp,sp,sp,0.0,sp,0.5,0.0,,sp,0.0,0.0,0.0,48.0,0.3,sp,,0.0,0.0,0.0,,0.5,sp,sp,0.0,,0.0,0.0,0.0,0.0,0.0,sp,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5,3.0,0.50,0.00,0.00,0.8,36.0,2.4,0.1,0.2,0.2,1.7,0.2,33.5,0.0,,,,,8.7,34.0,0.0,46,177,1.7,0.0,1.7,462,211,63,1.34,6,0.30,67.0,0,0,0,0.14,0.07,0.097,0.00,0.0,4.6,0,43.0,,1.7,4.5,0.2,0.3,0.0,,0,31,,0,,0,43.0,,,,2.1,,Bread,Bread brown/wholemeal w sunflower seeds
Brood,3,2788,76,Brood zuurdesem- volkoren,,N,100,g,1,N,Per 100g. biologisch brood,235,991,1.5,9.3,9.3,0.0,2.6,2.3,0.4,0.6,1.2,1.1,,0.0,0.0,sp,sp,,,0.2,,,0.2,sp,0.0,sp,13.0,0.2,0.0,,0.1,3.6,27.0,0.1,5.6,,,0.3,0.3,sp,0.0,sp,0.0,sp,0.4,,,sp,0.0,0.0,0.0,46.2,0.4,sp,,,0.0,,,1.3,0.0,sp,,,,0.0,0.0,,,sp,,sp,,,,,sp,,,0.0,0.1,1.1,0.13,0.00,0.00,0.7,40.5,2.1,0.2,0.1,sp,1.6,0.1,38.4,0.0,,,,,6.0,39.7,0.0,32,171,2.5,0.0,2.5,462,220,62,1.47,4,0.27,66.9,0,0,0,0.13,0.05,0.089,0.00,0.0,0.2,0,26.1,,1.3,0.1,0.1,0.2,0.0,,0,,,,,0,26.1,,,,1.8,,Bread,Bread sourdough wholemeal
Brood,3,2789,81,Brood wit- ciabatta ongevuld,,N,100,g,1,N,Per 100g,255,1079,1.5,9.1,9.1,0.0,1.8,1.6,0.3,0.6,0.6,0.6,,0.0,0.0,sp,sp,,,0.2,,,0.2,0.0,0.0,sp,15.5,0.5,sp,,0.1,3.6,36.2,0.2,3.1,,,0.3,0.0,sp,0.0,sp,0.0,sp,0.3,,,sp,0.0,0.0,0.0,36.7,0.2,sp,,,0.0,,,2.1,0.0,sp,,,,0.0,0.0,,,sp,,0.0,,,,,0.0,,,0.0,0.0,0.6,0.05,0.00,0.00,1.0,48.9,2.2,0.2,0.1,sp,1.9,sp,46.7,0.0,,,,,3.3,35.1,0.0,30,84,0.8,0.0,0.8,574,111,19,0.61,4,0.11,83.3,0,0,0,0.08,0.04,0.035,0.00,0.0,0.1,0,20.2,,0.8,0.1,0.0,0.3,0.0,,0,,,,,0,20.2,,,,1.9,,Bread,Bread ciabatta no filling
Brood,3,2790,45,Broodje wit pita,,N,100,g,1,N,Per 100g. voorverpakt pitabroodje,245,1040,1.4,8.6,8.6,0.0,0.7,0.6,0.2,0.1,0.3,0.3,,0.0,0.0,0.2,0.4,,,1.6,,,1.1,sp,0.0,0.2,22.3,0.5,0.0,,0.2,2.2,18.8,0.2,2.5,,,0.2,0.5,sp,0.0,sp,0.0,0.0,0.4,,,0.1,0.0,0.0,0.0,44.1,0.6,sp,,,0.0,,,3.2,0.0,0.3,,,,0.0,0.0,,,sp,,sp,,,,,sp,,,0.0,0.0,0.3,0.02,0.00,0.00,1.0,50.1,2.4,0.5,0.4,sp,1.6,sp,47.6,0.0,,,,,2.1,36.9,0.0,15,73,1.3,0.0,1.3,436,96,16,0.50,3,0.09,63.3,0,0,0,0.09,0.03,0.043,0.00,0.0,0.1,0,16.5,,0.7,0.1,0.0,0.3,0.0,,0,,,,,0,16.5,,,,1.6,,Bread,Bread pita white
Brood,3,2791,49,Stol m spijs z noten,,N,100,g,1,N,Per 100g. gem van stol met amandelspijs en banket(imitatie)spijs,276,1167,1.2,7.7,7.7,0.0,2.4,2.3,1.0,0.8,0.5,0.5,,0.0,0.0,0.1,0.3,,,0.8,,0.0,1.7,sp,sp,0.2,27.4,0.6,0.0,,0.1,10.5,31.9,1.6,2.2,0.1,,0.3,0.3,sp,0.0,sp,0.0,0.0,0.2,0.1,,0.0,0.0,0.0,0.0,20.9,0.0,0.0,,0.0,0.0,,,0.7,0.0,sp,,,,sp,0.0,,,0.0,,sp,,0.1,1.2,,sp,,,0.1,0.1,0.5,0.05,0.00,0.00,3.0,53.8,24.8,12.8,9.4,1.0,1.7,sp,29.0,0.0,,,,,3.9,30.3,0.0,82,97,1.9,0.0,1.9,354,387,27,0.62,3,0.23,51.3,0,0,,0.06,0.47,0.099,0.00,0.0,0.6,0,42.0,,1.1,0.5,0.0,0.3,0.0,,,,,,,0,42.0,,,,1.9,,Bread,Stollen w almond/imitat paste wo nuts
Brood,3,2792,54,Stol m spijs m noten,,N,100,g,1,N,Per 100g. gemiddelde van stol met amandelspijs en banket(imitatie)spijs,288,1214,1.3,7.8,7.8,0.0,4.3,4.1,1.3,2.0,0.8,0.7,,0.0,0.0,0.2,0.5,,0.0,0.9,0.0,0.0,2.3,0.2,sp,0.2,19.3,0.7,0.0,,0.1,7.2,47.3,0.7,1.4,0.1,0.0,0.2,0.2,sp,0.0,sp,0.0,0.0,sp,0.1,,0.0,0.0,sp,0.0,17.5,0.0,0.0,,0.0,0.0,0.0,,0.7,0.0,sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sp,0.0,sp,0.1,0.1,0.7,,sp,,,0.1,0.1,0.7,0.06,0.00,0.00,3.0,51.9,25.1,12.4,9.6,1.1,2.0,sp,26.8,0.0,,,,,4.8,29.3,0.0,79,110,2.1,0.0,2.1,324,406,32,0.71,3,0.28,47.0,0,0,1,0.07,0.34,0.116,0.00,0.0,0.9,0,30.1,,1.2,0.7,0.0,0.8,0.1,,0,1,0,0,0,0,30.1,,,,1.9,,Bread,Stollen w almond/imitat paste w nuts
Brood,3,2793,58,Brood stok- wit,,N,100,g,1,N,Per 100g. gemiddelde van vers en afbakstokbrood,269,1139,1.6,9.8,9.8,0.0,1.2,1.0,0.3,0.2,0.5,0.5,,0.0,0.0,sp,0.2,,,0.5,,,0.5,0.0,0.0,0.1,20.8,0.6,0.0,,0.2,4.5,18.7,0.2,3.2,,,0.2,0.5,0.0,0.0,sp,0.0,0.0,0.3,,,sp,0.0,0.0,0.0,46.0,0.4,sp,,,0.0,,,2.5,0.0,0.2,,,,0.0,0.0,,,sp,,sp,,,,,sp,,,0.0,0.0,0.5,0.03,0.00,0.00,1.0,53.4,2.9,0.1,0.2,sp,2.5,sp,50.5,0.0,,,,,2.8,31.0,0.0,27,92,0.9,0.0,0.9,468,119,20,0.61,3,0.12,67.9,0,0,0,0.07,0.03,0.029,0.00,0.0,0.1,0,56.7,,0.9,0.1,0.0,0.3,0.0,,0,,,,,0,56.7,,,,2.0,,Bread,Baguette white
Brood,3,2794,62,Brood stok- bruin,,N,100,g,1,N,Per 100g. gemiddelde van vers en afbakstokbrood,258,1093,1.6,9.8,9.8,0.0,1.4,1.2,0.3,0.3,0.6,0.5,,0.0,0.0,sp,sp,,,0.6,,,0.4,0.0,0.0,sp,17.9,0.4,0.0,,0.1,6.0,21.4,0.1,3.8,,,0.3,0.6,sp,0.0,sp,0.0,0.0,0.2,,,sp,0.0,0.0,0.0,46.2,0.2,sp,,,0.0,,,1.1,0.0,0.1,,,,0.0,sp,,,sp,,sp,,,,,sp,,,0.0,0.0,0.5,0.04,0.00,0.00,0.9,49.8,3.0,0.2,0.3,sp,2.5,sp,46.7,0.0,,,,,3.8,33.1,0.0,59,131,1.3,0.0,1.3,478,144,31,0.82,4,0.16,69.3,0,0,0,0.08,0.04,0.037,0.00,0.0,0.1,0,18.9,,1.0,0.1,0.0,0.2,0.0,,0,71,,0,,0,18.9,,,,2.2,,Bread,Baguette brown
Brood,3,2795,67,Broodje wit hard,,N,100,g,1,N,Per 100g,277,1173,1.6,10.0,10.0,0.0,1.5,1.3,0.3,0.3,0.6,0.6,,0.0,0.0,0.2,0.2,,,1.0,,,0.6,sp,0.0,sp,17.5,0.6,0.0,,0.2,4.6,22.7,0.3,3.0,,,0.3,0.4,sp,sp,0.1,0.0,sp,0.2,,,sp,0.0,0.0,0.0,44.5,0.6,sp,,,0.0,,,2.4,0.0,0.1,,,,sp,0.0,,,sp,,sp,,,,,sp,,,0.0,0.0,0.6,0.04,0.00,0.00,1.0,54.4,3.0,0.1,0.2,sp,2.7,sp,51.4,0.0,,,,,2.8,29.2,0.0,48,112,1.0,0.0,1.0,516,126,23,0.70,4,0.13,74.8,0,0,0,0.08,0.04,0.044,0.00,0.0,0.1,0,24.2,,1.2,0.1,0.0,0.3,0.0,,0,,,,,0,24.2,,,,2.1,,Bread,Roll white hard
Brood,3,2796,71,Broodje tarwe- hard,,N,100,g,1,N,Per 100g,278,1177,1.8,11.0,11.0,0.0,1.5,1.3,0.3,0.3,0.6,0.6,,0.0,0.0,sp,sp,,,0.3,,,0.4,sp,0.0,0.1,18.9,0.5,0.0,,0.1,5.4,19.3,0.3,4.4,,,0.3,0.4,0.0,sp,sp,0.0,sp,0.3,,,sp,0.0,0.0,0.0,45.5,0.4,sp,,,0.0,,,2.8,0.0,0.1,,,,0.0,0.0,,,sp,,sp,,,,,sp,,,0.0,0.1,0.6,0.06,0.00,0.00,0.9,52.8,2.8,0.2,0.3,sp,2.4,sp,50.0,0.0,,,,,4.9,27.5,0.0,53,152,1.4,0.0,1.4,547,173,40,0.94,4,0.15,79.3,0,0,0,0.08,0.05,0.091,0.00,0.0,0.1,0,25.7,,1.3,0.1,0.0,0.2,0.0,,0,71,,0,,0,25.7,,,,2.3,,Bread,Roll brown hard
Brood,3,2797,75,Broodje tarwe- zacht,,N,100,g,1,N,Per 100g,258,1087,1.8,11.0,11.0,0.0,3.9,3.4,0.7,1.4,1.1,0.9,,0.0,0.0,0.3,0.2,,,0.5,,,0.4,0.0,0.0,sp,14.7,0.6,0.0,,0.1,4.7,41.3,0.5,5.2,,,0.5,1.0,sp,0.0,0.2,0.0,sp,0.5,,,sp,0.0,0.0,0.0,27.8,0.2,0.1,,,0.0,,,0.8,0.0,sp,,,,0.0,0.0,,,sp,,sp,,,,,sp,,,0.0,0.2,0.9,0.18,0.00,0.00,0.9,41.9,3.2,0.3,0.2,1.1,1.6,sp,38.8,0.0,,,,,5.3,35.8,0.0,39,161,1.4,0.0,1.4,418,204,45,1.11,5,0.16,60.7,0,0,0,0.09,0.13,0.080,0.00,0.0,0.1,0,63.1,,1.9,0.1,0.0,0.2,0.0,,0,71,,0,,0,63.1,,,,2.1,,Bread,Roll brown soft
Brood,3,2798,80,Broodje volkoren- zacht,,N,100,g,1,N,Per 100g,247,1041,1.8,11.3,11.3,0.0,3.3,2.9,0.7,1.1,1.1,0.9,,0.0,0.0,0.1,0.2,,,0.2,,,0.3,sp,0.0,sp,16.4,0.5,0.0,,0.1,5.4,36.9,0.2,5.4,,,0.4,0.5,sp,sp,0.2,0.0,sp,0.4,,,sp,0.0,0.0,0.0,30.5,0.3,sp,,,0.0,,,1.3,0.0,sp,,,,0.0,0.0,,,sp,,sp,,,,,sp,,,0.0,0.2,0.9,0.16,0.00,0.00,0.7,39.4,3.3,0.6,0.1,1.1,1.5,sp,36.1,0.0,,,,,7.5,36.3,0.0,49,213,2.2,0.0,2.2,437,281,69,1.44,6,0.21,63.4,0,0,0,0.11,0.12,0.101,0.00,0.0,0.2,0,41.0,,2.2,0.1,0.1,0.2,0.0,,0,,,,,0,41.0,,,,2.3,,Bread,Roll wholemeal soft
Brood,3,2799,84,Broodje meergranen- hard,,N,100,g,1,N,Per 100g. gemiddelde van licht en donker meergranenbrood obv bloem en meel,294,1238,2.1,12.9,12.9,0.0,5.9,5.1,0.9,1.5,2.7,2.2,,0.0,0.0,sp,sp,,,0.2,,,0.2,sp,0.0,sp,11.0,0.2,0.0,,0.1,4.9,28.3,0.1,8.9,,,0.3,0.4,0.0,0.0,sp,0.0,0.0,0.4,,,sp,0.0,0.0,0.0,43.8,0.2,sp,,,sp,,,0.7,0.0,sp,,,,0.0,0.0,,,sp,,sp,,,,,sp,,,0.0,0.5,2.2,0.46,0.00,0.00,0.8,43.8,2.5,0.2,0.3,sp,1.8,0.2,41.4,0.0,,,,,6.8,28.2,0.0,57,179,1.7,0.0,1.7,483,215,60,1.30,6,0.27,70.0,0,0,0,0.12,0.07,0.119,0.00,0.0,0.1,0,38.7,,1.9,0.1,0.0,0.2,0.0,,0,71,,0,,0,38.7,,,,2.3,,Bread,Roll multigrain hard
Brood,3,2800,18,Broodje meergranen- zacht,,N,100,g,1,N,Per 100g. gemiddelde van licht en donker meergranenbrood obv bloem en meel,283,1189,2.1,13.4,13.4,0.0,6.8,5.9,1.1,1.9,2.8,2.2,,0.0,0.0,sp,0.1,,,0.1,,,0.3,sp,0.0,sp,11.7,0.4,0.0,,0.1,5.5,32.0,0.2,9.6,,,0.4,0.4,0.0,0.0,sp,0.0,sp,0.6,,,0.0,0.0,0.0,0.0,37.5,0.2,sp,,,0.0,,,0.6,0.0,sp,,,,0.0,0.0,,,sp,,sp,,,,,sp,,,0.0,0.6,2.2,0.57,0.00,0.00,0.8,38.7,3.1,0.2,0.2,1.1,1.3,0.2,35.6,0.0,,,,,6.4,32.4,0.0,69,171,1.5,0.0,1.5,451,269,54,1.28,6,0.24,65.4,0,0,0,0.10,0.13,0.133,0.00,0.0,0.1,0,64.2,,2.4,0.1,0.0,0.2,0.0,,0,71,,0,,0,64.2,,,,2.3,,Bread,Roll multigrain soft
Brood,3,2801,23,Croissant roomboter-,,N,100,g,1,N,Per 100g,414,1729,1.5,9.5,9.5,0.0,22.3,21.0,13.0,5.5,1.0,0.9,,,1.0,0.9,2.4,,,3.3,,,10.7,0.9,0.2,1.3,30.4,1.9,sp,,0.6,11.1,23.3,2.1,0.7,,,0.2,sp,sp,0.0,sp,sp,sp,0.1,,,0.0,0.0,0.0,0.0,4.2,sp,sp,,,0.0,,,3.8,sp,0.4,,,,0.0,0.0,,,sp,,0.0,,,,,0.0,,,0.6,0.1,0.9,0.15,0.00,0.00,55.0,42.3,5.5,1.8,2.1,0.4,1.2,sp,36.8,0.0,,,,,2.7,21.7,0.0,28,87,0.8,0.0,0.8,420,107,18,0.68,5,0.11,60.9,1,4,19,0.06,0.07,0.038,0.00,0.0,1.8,0,30.5,,1.2,1.4,0.8,1.6,0.7,,,,,,,2,30.5,,,,1.4,,Bread,Croissant prepared w butter
Brood,3,2802,27,Croissant z roomboter,,N,100,g,1,N,Per 100g. bereid met margarine,392,1639,1.6,9.8,9.8,0.0,19.9,18.9,9.2,5.9,3.0,2.9,,0.0,0.0,0.2,0.4,,,0.7,,,2.1,0.1,sp,0.2,38.1,0.4,0.0,,0.3,5.9,30.2,2.9,0.8,,,0.3,0.2,sp,0.0,sp,0.0,sp,0.2,,,0.0,0.0,0.0,0.0,15.2,0.1,sp,,,0.0,,,1.5,0.0,0.1,,,,0.0,0.0,,,sp,,sp,,,,,sp,,,0.6,0.2,2.9,0.15,0.00,0.00,9.0,42.3,3.4,1.3,1.2,sp,1.0,sp,38.9,0.0,,,,,2.2,24.2,0.0,21,78,0.7,0.0,0.7,511,94,17,0.70,4,0.12,74.2,1,4,19,0.07,0.13,0.045,0.00,0.0,1.8,0,31.7,,1.2,1.4,0.8,1.6,0.7,,,,,,,2,31.7,,,,1.6,,Bread,Croissant prepared wo butter
Brood,3,2803,31,Bol krenten-,,N,100,g,1,N,Per 100g. bevat zowel krenten als rozijnen,268,1134,1.3,8.4,8.4,0.0,2.5,2.3,0.8,0.7,0.7,0.6,,0.0,0.0,0.2,0.2,,,0.4,,,0.7,sp,0.0,sp,25.2,0.7,0.0,,0.1,8.8,31.1,0.9,3.5,,,0.4,0.4,sp,0.0,0.1,0.0,sp,0.4,,,sp,0.0,0.0,0.0,24.8,0.3,sp,,,0.0,,,1.4,0.0,sp,,,,0.0,0.0,,,sp,,0.0,,,,,0.0,,,0.0,0.1,0.6,0.08,0.00,0.00,4.6,50.9,21.5,10.3,9.1,0.9,1.2,sp,29.4,0.0,,,,,4.2,32.2,0.0,50,105,1.7,0.0,1.7,368,346,29,0.64,3,0.25,53.3,0,0,,0.07,0.10,0.097,0.00,0.0,0.7,0,56.1,,1.3,0.6,0.0,0.4,0.0,,,,,,,0,56.1,,,,1.9,,Bread,Bun currant/raisin
Brood,3,2804,36,Bol muesli- meel/volkorenmeel,,N,100,g,1,N,Per 100g,290,1221,1.7,10.7,10.7,0.0,6.6,6.3,1.3,3.0,1.9,1.8,,0.0,0.0,sp,sp,,,0.2,,,0.3,sp,0.0,sp,13.0,0.4,0.0,,0.1,6.1,46.8,0.4,1.9,,,0.4,0.2,sp,0.0,sp,0.0,sp,0.3,,,sp,0.0,0.0,0.0,28.2,0.2,sp,,,0.0,,,1.0,0.0,sp,,,,0.0,0.0,,,sp,,sp,,,,,sp,,,0.0,0.1,1.8,0.12,0.00,0.00,0.8,43.9,15.7,7.0,7.0,0.8,0.8,sp,28.2,0.0,,,,,5.8,30.9,0.0,63,169,2.3,0.0,2.3,337,403,58,1.18,5,0.35,48.8,0,0,1,0.10,0.23,0.117,0.00,0.0,,0,49.1,,2.1,,,,,,0,,,0,,0,49.1,,,,2.1,,Bread,Bun wholemeal w muesli
"Noten, zaden en snacks",15,2805,40,Maanzaad,,N,100,g,1,N,Per 100g,455,1877,3.6,19.2,19.2,0.0,35.6,33.5,4.4,6.5,22.2,22.0,,0.0,0.0,0.0,sp,,,sp,,,sp,0.0,0.0,sp,11.1,0.3,0.0,,sp,2.0,19.2,sp,0.7,,,0.1,sp,0.0,0.0,0.0,0.0,0.0,sp,,,0.0,0.0,0.0,0.0,65.6,sp,0.0,,,0.0,,,0.4,0.0,0.0,,,,0.0,0.0,,,sp,,sp,,,,,sp,,,0.0,0.2,22.0,0.23,0.00,0.00,0.0,2.4,2.3,0.7,0.6,sp,0.0,0.9,sp,0.0,,,,,24.0,5.2,0.0,1740,932,9.4,0.0,9.4,14,780,449,4.94,18,1.68,,,,,0.34,0.06,0.430,,,,0,160.0,,4.1,,,,,,,,,,,,160.0,,,,13.6,,"Nuts, seeds and snacks",Poppy seeds
"Noten, zaden en snacks",15,2806,44,Pompoenpitten,,N,100,g,1,N,Per 100g,574,2377,5.7,30.3,30.3,0.0,47.2,45.1,11.1,9.6,23.7,23.6,,0.0,0.0,sp,sp,,,sp,,,0.1,0.0,0.0,sp,17.1,sp,0.0,,0.1,6.5,21.3,sp,0.3,,,0.4,sp,sp,0.0,0.0,0.0,sp,0.1,,,0.0,0.0,0.0,0.0,52.3,0.2,0.0,,,0.0,,,1.0,0.0,sp,,,,sp,0.0,,,sp,,0.0,,,,,0.0,,,0.0,0.1,23.6,0.14,0.00,0.00,0.0,2.7,1.3,0.2,0.2,sp,0.0,0.9,1.4,0.0,,,,,8.5,5.8,0.0,42,1124,8.0,0.0,8.0,10,720,535,7.94,7,0.25,,,,,0.18,0.14,0.170,,,,0,96.0,,4.4,,,,,,,,,,,,96.0,,,,5.4,,"Nuts, seeds and snacks",Pumpkin seeds
Diversen,4,2807,49,Spijs gem,,N,100,g,1,N,Per 100g. gem van amandelspijs en banketspijs (imitatiespijs),431,1801,1.9,9.9,9.9,0.0,22.0,21.0,1.9,13.9,5.0,4.9,,0.0,0.0,sp,sp,,,sp,,,sp,sp,0.0,sp,7.1,0.5,0.0,,sp,2.0,65.5,sp,0.3,,,0.1,0.1,sp,0.0,sp,0.0,0.0,sp,,,0.0,0.0,0.0,sp,23.5,sp,0.0,,,0.0,,,0.5,0.0,0.0,,,,0.0,0.0,,,sp,,0.0,,,,,0.0,,,0.0,0.1,4.9,0.06,0.00,0.00,18.0,44.0,44.2,0.6,0.5,sp,0.1,43.0,0.0,0.0,,,,,8.6,14.2,0.0,86,202,1.3,0.0,1.3,32,240,110,1.08,3,0.36,1.3,,,,0.04,0.26,0.075,,,,,30.0,,0.8,,,,,,,,,,,,30.0,,,,1.2,,Miscellaneous foods,Almond/imitation paste average
Graanproducten en bindmiddelen,8,2809,57,Muesli vruchten-,,N,100,g,1,N,"Per 100g. gem van c1000, tilos, euroshopper en zonnatura",357,1505,,9.7,9.7,0.0,4.8,4.5,1.7,1.5,1.2,1.1,,0.0,0.4,1.0,0.9,,0.0,7.6,0.0,0.0,3.2,0.0,,0.0,21.0,0.2,,,0.1,2.5,31.5,0.0,0.9,,0.0,0.2,1.2,0.2,,0.0,0.6,,0.7,0.1,,,,,0.0,24.3,0.2,0.1,,,,,,2.4,0.0,0.0,0.0,0.4,,,,,,0.1,,0.0,,0.1,,,,,,0.0,0.1,1.1,0.04,0.03,0.00,3.5,64.5,13.6,5.8,6.2,0.0,0.0,1.6,50.9,0.0,,,,,8.5,11.0,0.0,47,368,3.3,0.0,3.3,40,509,100,2.20,,0.33,0.9,0,4,20,0.20,0.05,0.099,0.00,0.0,1.6,0,20.3,,2.9,1.3,0.5,0.7,0.0,,1,42,15,4,3,2,20.3,,,,1.6,,Cereal products,Muesli w fruit
Gebak en koek,7,2810,22,Wafel stroop- z roomboter,,N,100,g,1,N,Per 100g,483,2028,,3.6,2.4,1.2,19.9,18.9,9.5,7.4,1.9,1.8,0.0,0.3,0.2,0.1,0.2,0.0,0.0,0.5,0.0,0.0,1.4,0.1,0.0,0.1,42.1,0.2,0.0,0.0,0.1,5.0,38.5,0.0,0.4,0.1,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.8,0.08,0.00,0.00,6.1,71.5,37.9,11.8,6.7,1.0,9.5,8.9,33.6,0.0,,,,,1.9,2.4,0.0,18,62,0.4,0.0,0.4,227,107,10,0.29,3,0.06,1.9,26,40,88,0.02,0.03,0.011,0.00,0.0,3.7,0,7.2,,0.4,2.8,2.1,0.5,0.1,,0,30,0,0,0,33,7.2,,,,0.7,,"Pastry, cake and biscuits",Waffle syrup w/o butter
Brood,3,2811,26,Brood volkoren- fijn,,N,100,g,1,N,Per 100g,233,985,1.7,10.9,10.9,0.0,2.1,1.9,0.4,0.6,0.9,0.8,,0.0,0.0,sp,sp,,,0.2,,,0.2,0.0,0.0,sp,17.3,0.4,0.0,,0.2,3.8,29.3,0.4,4.8,,,0.3,0.6,sp,0.0,0.2,0.0,sp,0.3,,,sp,0.0,0.0,0.0,39.5,0.4,0.1,,,0.0,,,1.5,0.0,sp,,,,0.0,0.0,,,sp,,0.0,,,,,0.0,,,0.0,0.1,0.8,0.09,0.00,0.00,0.7,39.3,1.9,0.1,0.1,sp,1.6,sp,37.5,0.0,,,,,6.6,38.9,0.0,33,204,2.0,0.0,2.0,466,217,68,1.44,4,0.21,67.6,0,0,0,0.10,0.06,0.098,0.00,0.0,0.2,0,37.8,,1.6,0.1,0.1,0.2,0.0,,0,,,,,0,37.8,,,,2.2,,Bread,Bread wholemeal fine
Brood,3,2812,30,Brood krenten/rozijnen m spijs,,N,100,g,1,N,Per 100g,302,1274,1.4,8.2,8.2,0.0,6.2,5.9,1.1,3.2,1.5,1.4,,0.0,0.0,0.1,0.1,,,0.1,,0.0,0.2,0.0,0.0,0.0,12.8,0.5,0.0,,0.0,4.3,54.6,0.4,1.4,0.1,,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,,0.0,0.0,0.0,0.0,23.6,0.1,0.0,,0.0,0.0,,,0.9,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,,0.1,1.1,,0.0,,,0.1,0.1,1.4,0.09,0.00,0.00,5.2,51.1,27.8,9.3,8.9,0.6,1.0,8.1,23.3,0.0,,,,,4.5,28.2,0.0,59,118,1.5,0.0,1.5,291,366,43,0.71,3,0.28,41.5,0,0,,0.06,0.13,0.102,0.00,0.0,0.5,0,29.4,,1.1,0.5,0.0,0.3,0.0,,,,,,,0,29.4,,,,1.8,,Bread,Bread current/raisin w almond paste
